,sex,foreigner,national_group,province_resid,age_atmaincrime,dateofbirth,priorcrimes_dummy,priorcrimes_number_group,maincrime_cat,maincrime_violent,totalmaincrimes_number,maincrime_date,maincrime_year,province_execution,maincrime_program,maincrime_program2,maincrime_program_group,maincrime_programduration_group,V28_temps_inici,V29_durada_programa,V30_data_inici_programa,V31_data_fi_programa,recid15_date,recid15_age,recid15_number,recid15_durat_group,recid15_crime_group,recid15_crime_viol,recid15_viol,recid15_program,recid15_program_group,recid15_totsum,recid15_dummy,recid13_date,recid13_age,recid13_number,recid13_durat_group,recid13_crime_group,recid13_crime_viol,recid13_program,recid13_program_group,recid13_totsum,recid13_dummy
1332,Dona,Espanyol,Spain,Girona,16.0,1990-07-31,Amb antecedents,2 fets,Contra la propietat violent,Violent,2,2007-06-21,2007,Girona,Llibertat vigilada,Mesures d'execució,LV,De 6 mesos a 1 any,692.0,302,2009-05-13,2010-03-12,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,False,notapplicable,notapplicable,notapplicable,No,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,No
1333,Home,Estranger,Magrib,Barcelona,16.0,1991-04-05,Amb antecedents,1 fet,Contra la propietat violent,Violent,1,2007-11-13,2007,Barcelona,Llibertat vigilada,Mesures d'execució,LV,De 6 mesos a 1 any,526.0,363,2009-04-22,2010-04-21,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,False,notapplicable,notapplicable,notapplicable,No,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,No
1338,Home,Espanyol,Spain,Barcelona,15.0,1992-01-03,Amb antecedents,2 fets,Contra la propietat violent,Violent,2,2007-10-10,2007,Barcelona,Llibertat vigilada,Mesures d'execució,LV,Més d'1 any,511.0,479,2009-03-04,2010-06-26,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,False,notapplicable,notapplicable,notapplicable,No,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,No
1339,Dona,Espanyol,Spain,Barcelona,14.0,1992-03-06,Amb antecedents,2 fets,Contra la propietat violent,Violent,2,2006-10-10,2006,Barcelona,Llibertat vigilada,Mesures d'execució,LV,Més d'1 any,798.0,593,2008-12-16,2010-08-02,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,False,notapplicable,notapplicable,notapplicable,No,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,No
1343,Home,Espanyol,Spain,Lleida,16.0,1990-08-31,Amb antecedents,3 fets o més,Contra la propietat violent,Violent,3,2006-12-17,2006,Lleida,Llibertat vigilada,Mesures d'execució,LV,De 6 mesos a 1 any,1076.0,269,2009-11-27,2010-08-23,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,False,notapplicable,notapplicable,notapplicable,No,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,No
1344,Dona,Espanyol,Spain,Barcelona,16.0,1991-05-19,Amb antecedents,1 fet,Contra la propietat violent,Violent,1,2007-09-07,2007,Barcelona,Llibertat vigilada,Mesures d'execució,LV,Menys de 6 mesos,713.0,168,2009-08-20,2010-02-05,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,False,notapplicable,notapplicable,notapplicable,No,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,No
1346,Home,Estranger,Centre i Sud Amèrica,Barcelona,14.0,1992-11-25,Amb antecedents,3 fets o més,Contra la propietat violent,Violent,4,2007-10-31,2007,Barcelona,Llibertat vigilada,Mesures d'execució,LV,Més d'1 any,335.0,622,2008-09-30,2010-06-14,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,False,notapplicable,notapplicable,notapplicable,No,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,No
1347,Home,Estranger,Centre i Sud Amèrica,Girona,15.0,1990-12-20,Amb antecedents,3 fets o més,Contra la propietat violent,Violent,4,2006-07-26,2006,Girona,Llibertat vigilada,Mesures d'execució,LV,Més d'1 any,558.0,760,2008-02-04,2010-03-05,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,False,notapplicable,notapplicable,notapplicable,No,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,No
1355,Dona,Estranger,Europa,Lleida,15.0,1991-08-03,Amb antecedents,1 fet,Contra la propietat no violent,No violent,1,2007-07-18,2007,Lleida,Llibertat vigilada,Mesures d'execució,LV,Més d'1 any,448.0,633,2008-10-08,2010-07-04,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,False,notapplicable,notapplicable,notapplicable,No,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,No
1356,Home,Espanyol,Spain,Girona,17.0,1989-01-05,Amb antecedents,2 fets,Contra la propietat no violent,No violent,2,2006-09-30,2006,Girona,Llibertat vigilada,Mesures d'execució,LV,Més d'1 any,846.0,402,2009-01-23,2010-03-01,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,False,notapplicable,notapplicable,notapplicable,No,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,No
1364,Home,Espanyol,Spain,Barcelona,16.0,1990-05-19,Amb antecedents,1 fet,Contra la propietat no violent,No violent,1,2007-05-04,2007,Barcelona,Llibertat vigilada,Mesures d'execució,LV,Més d'1 any,444.0,694,2008-07-21,2010-06-16,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,False,notapplicable,notapplicable,notapplicable,No,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,No
1365,Dona,Estranger,Centre i Sud Amèrica,Girona,16.0,1989-11-03,Amb antecedents,3 fets o més,Contra la propietat no violent,No violent,3,2006-02-24,2006,Girona,Llibertat vigilada,Mesures d'execució,LV,Més d'1 any,859.0,565,2008-07-02,2010-01-19,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,False,notapplicable,notapplicable,notapplicable,No,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,No
1368,Home,Espanyol,Spain,Barcelona,17.0,1990-04-30,Amb antecedents,1 fet,Contra la propietat no violent,No violent,1,2007-07-29,2007,Barcelona,Llibertat vigilada,Mesures d'execució,LV,De 6 mesos a 1 any,1067.0,182,2010-06-30,2010-12-30,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,False,notapplicable,notapplicable,notapplicable,No,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,No
1372,Home,Estranger,Centre i Sud Amèrica,Barcelona,17.0,1989-04-05,Amb antecedents,1 fet,Contra la propietat no violent,No violent,1,2006-10-06,2006,Barcelona,Llibertat vigilada,Mesures d'execució,LV,De 6 mesos a 1 any,906.0,358,2009-03-30,2010-03-23,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,False,notapplicable,notapplicable,notapplicable,No,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,No
1374,Home,Espanyol,Spain,Barcelona,17.0,1989-09-21,Amb antecedents,1 fet,Contra la propietat no violent,No violent,1,2007-07-29,2007,Barcelona,Llibertat vigilada,Mesures d'execució,LV,Menys de 6 mesos,1067.0,178,2010-06-30,2010-12-26,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,False,notapplicable,notapplicable,notapplicable,No,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,No
1375,Home,Espanyol,Spain,Girona,16.0,1990-11-07,Amb antecedents,1 fet,Contra la propietat no violent,No violent,1,2007-08-20,2007,Girona,Llibertat vigilada,Mesures d'execució,LV,De 6 mesos a 1 any,830.0,220,2009-11-27,2010-07-05,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,False,notapplicable,notapplicable,notapplicable,No,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,No
1381,Dona,Espanyol,Spain,Barcelona,16.0,1990-07-02,Amb antecedents,2 fets,Contra la propietat no violent,No violent,2,2007-05-25,2007,Barcelona,Llibertat vigilada,Mesures d'execució,LV,Més d'1 any,774.0,385,2009-07-07,2010-07-27,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,False,notapplicable,notapplicable,notapplicable,No,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,No
1382,Home,Espanyol,Spain,Barcelona,15.0,1991-12-02,Amb antecedents,1 fet,Contra la propietat no violent,No violent,1,2007-04-22,2007,Barcelona,Llibertat vigilada,Mesures d'execució,LV,Més d'1 any,458.0,782,2008-07-23,2010-09-13,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,False,notapplicable,notapplicable,notapplicable,No,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,No
1383,Home,Estranger,Magrib,Barcelona,15.0,1991-09-03,Amb antecedents,1 fet,Contra la propietat no violent,No violent,1,2007-03-01,2007,Barcelona,Llibertat vigilada,Mesures d'execució,LV,De 6 mesos a 1 any,1033.0,363,2009-12-28,2010-12-27,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,False,notapplicable,notapplicable,notapplicable,No,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,No
1389,Home,Espanyol,Spain,Barcelona,17.0,1990-02-02,Amb antecedents,1 fet,Altres,No violent,1,2007-05-20,2007,Barcelona,Llibertat vigilada,Mesures d'execució,LV,Menys de 6 mesos,995.0,178,2010-02-08,2010-08-06,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,False,notapplicable,notapplicable,notapplicable,No,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,No
1390,Home,Espanyol,Spain,Barcelona,17.0,1989-11-11,Amb antecedents,1 fet,Altres,No violent,1,2007-10-21,2007,Barcelona,Llibertat vigilada,Mesures d'execució,LV,De 6 mesos a 1 any,801.0,271,2009-12-30,2010-09-28,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,False,notapplicable,notapplicable,notapplicable,No,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,No
1397,Home,Espanyol,Spain,Barcelona,17.0,1988-11-27,Amb antecedents,3 fets o més,Contra les persones,Violent,3,2005-12-04,2005,Barcelona,Internament en centre,Mesures d'execució,Internament,Més d'1 any,681.0,855,2007-10-16,2010-02-17,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,False,notapplicable,notapplicable,notapplicable,No,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,No
1399,Home,Espanyol,Spain,Barcelona,14.0,1992-07-23,Amb antecedents,1 fet,Contra les persones,Violent,1,2007-05-28,2007,Barcelona,Llibertat vigilada,Mesures d'execució,LV,Menys de 6 mesos,1137.0,89,2010-07-08,2010-10-05,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,False,notapplicable,notapplicable,notapplicable,No,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,No
1401,Home,Estranger,Centre i Sud Amèrica,Barcelona,15.0,1989-08-24,Amb antecedents,3 fets o més,Contra les persones,Violent,3,2005-01-09,2005,Barcelona,Llibertat vigilada,Mesures d'execució,LV,Més d'1 any,824.0,1287,2007-04-13,2010-10-21,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,False,notapplicable,notapplicable,notapplicable,No,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,No
1404,Home,Estranger,Europa,Barcelona,16.0,1989-10-26,Amb antecedents,3 fets o més,Contra les persones,Violent,3,2006-02-27,2006,Barcelona,Llibertat vigilada,Mesures d'execució,LV,Més d'1 any,715.0,1037,2008-02-12,2010-12-16,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,False,notapplicable,notapplicable,notapplicable,No,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,No
1407,Home,Estranger,Centre i Sud Amèrica,Barcelona,17.0,1990-08-20,Amb antecedents,1 fet,Contra les persones,Violent,1,2007-10-06,2007,Barcelona,Llibertat vigilada,Mesures d'execució,LV,Més d'1 any,157.0,772,2008-03-11,2010-04-23,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,False,notapplicable,notapplicable,notapplicable,No,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,No
1408,Home,Espanyol,Spain,Barcelona,17.0,1989-01-29,Amb antecedents,3 fets o més,Contra les persones,Violent,6,2006-08-07,2006,Barcelona,Llibertat vigilada,Mesures d'execució,LV,Més d'1 any,346.0,1060,2007-07-19,2010-06-13,2013-02-09 00:00:00,24.0,2.0,De 2 a 3 anys,Contra la propietat no violent,No violent,False,SIPC - RPS,RPS,2 o 3 reincidències,Sí,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,No
1410,Dona,Espanyol,Spain,Barcelona,14.0,1991-05-20,Amb antecedents,2 fets,Contra les persones,Violent,2,2006-03-26,2006,Barcelona,Llibertat vigilada,Mesures d'execució,LV,De 6 mesos a 1 any,1244.0,360,2009-08-21,2010-08-16,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,False,notapplicable,notapplicable,notapplicable,No,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,No
1432,Dona,Espanyol,Spain,Barcelona,14.0,1988-11-15,Amb antecedents,1 fet,Contra les persones,Violent,1,2003-10-10,2003,Barcelona,Prestacions en benefici de la comunitat,Mesures d'execució,PBC,Més d'1 any,851.0,1758,2006-02-07,2010-12-02,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,False,notapplicable,notapplicable,notapplicable,No,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,No
1433,Dona,Espanyol,Spain,Barcelona,15.0,1991-09-21,Amb antecedents,1 fet,Contra les persones,Violent,1,2007-09-06,2007,Barcelona,Prestacions en benefici de la comunitat,Mesures d'execució,PBC,Menys de 6 mesos,952.0,71,2010-04-15,2010-06-25,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,False,notapplicable,notapplicable,notapplicable,No,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,No
1434,Dona,Espanyol,Spain,Barcelona,15.0,1988-03-14,Amb antecedents,2 fets,Contra les persones,Violent,2,2003-10-10,2003,Barcelona,Prestacions en benefici de la comunitat,Mesures d'execució,PBC,Més d'1 any,922.0,1663,2006-04-19,2010-11-08,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,False,notapplicable,notapplicable,notapplicable,No,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,No
1474,Home,Espanyol,Spain,Barcelona,17.0,1990-10-20,Amb antecedents,1 fet,Contra les persones,Violent,1,2007-12-20,2007,Barcelona,Prestacions en benefici de la comunitat,Mesures d'execució,PBC,Menys de 6 mesos,875.0,153,2010-05-13,2010-10-13,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,False,notapplicable,notapplicable,notapplicable,No,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,No
1477,Home,Espanyol,Spain,Barcelona,16.0,1990-03-16,Amb antecedents,1 fet,Contra les persones,Violent,1,2007-02-28,2007,Barcelona,Prestacions en benefici de la comunitat,Mesures d'execució,PBC,De 6 mesos a 1 any,873.0,224,2009-07-20,2010-03-01,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,False,notapplicable,notapplicable,notapplicable,No,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,No
1478,Home,Espanyol,Spain,Barcelona,17.0,1989-11-28,Amb antecedents,2 fets,Contra les persones,Violent,2,2007-10-05,2007,Barcelona,Prestacions en benefici de la comunitat,Mesures d'execució,PBC,Menys de 6 mesos,843.0,30,2010-01-25,2010-02-25,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,False,notapplicable,notapplicable,notapplicable,No,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,No
1479,Home,Espanyol,Spain,Barcelona,17.0,1988-11-26,Amb antecedents,1 fet,Contra les persones,Violent,1,2006-03-20,2006,Barcelona,Prestacions en benefici de la comunitat,Mesures d'execució,PBC,Menys de 6 mesos,1330.0,156,2009-11-09,2010-04-15,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,False,notapplicable,notapplicable,notapplicable,No,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,No
1480,Home,Espanyol,Spain,Barcelona,17.0,1988-08-03,Amb antecedents,2 fets,Contra les persones,Violent,2,2006-04-28,2006,Barcelona,Prestacions en benefici de la comunitat,Mesures d'execució,PBC,Més d'1 any,1047.0,475,2009-03-10,2010-06-29,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,False,notapplicable,notapplicable,notapplicable,No,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,No
