,sex,foreigner,national_group,province_resid,age_atmaincrime,dateofbirth,priorcrimes_dummy,priorcrimes_number_group,maincrime_cat,maincrime_violent,totalmaincrimes_number,maincrime_date,maincrime_year,province_execution,maincrime_program,maincrime_program2,maincrime_program_group,maincrime_programduration_group,V28_temps_inici,V29_durada_programa,V30_data_inici_programa,V31_data_fi_programa,recid15_date,recid15_age,recid15_number,recid15_durat_group,recid15_crime_group,recid15_crime_viol,recid15_viol,recid15_program,recid15_program_group,recid15_totsum,recid15_dummy,recid13_date,recid13_age,recid13_number,recid13_durat_group,recid13_crime_group,recid13_crime_viol,recid13_program,recid13_program_group,recid13_totsum,recid13_dummy,savry
2107,Home,Espanyol,Spain,Girona,16.0,1992-03-12,Amb antecedents,1 fet,Altres,No violent,1,2008-11-03,2008,Barcelona,Assessorament tècnic menors,ATM,Assessorament tècnic menors,Menys de 6 mesos,444.0,1,2010-01-21,2010-01-22,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,False,notapplicable,notapplicable,notapplicable,No,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,No,False
2108,Home,Espanyol,Spain,Barcelona,16.0,1992-12-27,Amb antecedents,2 fets,Altres,No violent,2,2009-08-25,2009,Barcelona,Mediació i reparació menors,MRM,Mediació i reparació menors,Menys de 6 mesos,114.0,60,2009-12-17,2010-02-16,2013-07-13 00:00:00,20.0,1.0,De 3 a 4 anys,Altres,No violent,False,MPA - Treballs en benefici de la comunitat,TBC,1 reincidència,Sí,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,No,False
2109,Home,Espanyol,Spain,Barcelona,16.0,1992-05-31,Amb antecedents,1 fet,Altres,No violent,1,2009-04-24,2009,Barcelona,Assessorament tècnic menors,ATM,Assessorament tècnic menors,Menys de 6 mesos,285.0,13,2010-02-03,2010-02-17,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,False,notapplicable,notapplicable,notapplicable,No,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,No,False
2110,Home,Espanyol,Spain,Barcelona,16.0,1993-02-10,Amb antecedents,1 fet,Altres,No violent,1,2009-08-14,2009,Barcelona,Assessorament tècnic menors,ATM,Assessorament tècnic menors,Menys de 6 mesos,110.0,159,2009-12-02,2010-05-11,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,False,notapplicable,notapplicable,notapplicable,No,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,No,False
2111,Dona,Espanyol,Spain,Barcelona,17.0,1992-12-30,Amb antecedents,1 fet,Altres,No violent,1,2010-09-09,2010,Barcelona,Assessorament tècnic menors,ATM,Assessorament tècnic menors,Menys de 6 mesos,78.0,0,2010-11-26,2010-11-26,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,False,notapplicable,notapplicable,notapplicable,No,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,No,False
2112,Dona,Espanyol,Spain,Barcelona,16.0,1993-08-04,Amb antecedents,2 fets,Altres,No violent,2,2010-03-01,2010,Barcelona,Assessorament tècnic menors,ATM,Assessorament tècnic menors,Menys de 6 mesos,158.0,0,2010-08-06,2010-08-06,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,False,notapplicable,notapplicable,notapplicable,No,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,No,False
2119,Home,Espanyol,Spain,Barcelona,16.0,1990-11-28,Amb antecedents,1 fet,Altres,No violent,1,2007-04-27,2007,Barcelona,Realització de tasques socioeducatives,Mesures d'execució,Altres medi obert,De 6 mesos a 1 any,724.0,309,2009-04-20,2010-02-23,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,False,notapplicable,notapplicable,notapplicable,No,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,No,False
2120,Home,Espanyol,Spain,Barcelona,14.0,1991-09-03,Amb antecedents,2 fets,Altres,No violent,2,2006-04-07,2006,Barcelona,Internament en centre,Mesures d'execució,Internament,Menys de 6 mesos,1334.0,119,2009-12-01,2010-03-30,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,False,notapplicable,notapplicable,notapplicable,No,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,No,False
2121,Home,Espanyol,Spain,Girona,16.0,1994-01-16,Amb antecedents,2 fets,Altres,No violent,2,2010-06-17,2010,Girona,Assessorament tècnic menors,ATM,Assessorament tècnic menors,Menys de 6 mesos,118.0,15,2010-10-13,2010-10-28,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,False,notapplicable,notapplicable,notapplicable,No,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,No,False
2122,Dona,Espanyol,Spain,Girona,16.0,1993-08-04,Amb antecedents,1 fet,Altres,No violent,1,2010-06-17,2010,Girona,Assessorament tècnic menors,ATM,Assessorament tècnic menors,Menys de 6 mesos,22.0,91,2010-07-09,2010-10-08,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,False,notapplicable,notapplicable,notapplicable,No,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,No,False
2126,Home,Espanyol,Spain,Tarragona,17.0,1989-09-06,Amb antecedents,1 fet,Altres,No violent,1,2007-04-01,2007,Tarragona,Llibertat vigilada,Mesures d'execució,LV,Més d'1 any,638.0,681,2008-12-29,2010-11-11,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,False,notapplicable,notapplicable,notapplicable,No,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,No,False
2127,Home,Espanyol,Spain,Barcelona,16.0,1992-07-16,Amb antecedents,1 fet,Altres,No violent,1,2009-06-30,2009,Barcelona,Mediació i reparació menors,MRM,Mediació i reparació menors,De 6 mesos a 1 any,148.0,239,2009-11-25,2010-07-23,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,False,notapplicable,notapplicable,notapplicable,No,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,No,False
2128,Home,Espanyol,Spain,Barcelona,17.0,1991-10-16,Amb antecedents,1 fet,Altres,No violent,1,2009-10-08,2009,Barcelona,Mediació i reparació menors,MRM,Mediació i reparació menors,Menys de 6 mesos,99.0,177,2010-01-15,2010-07-12,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,False,notapplicable,notapplicable,notapplicable,No,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,No,False
2129,Home,Espanyol,Spain,Barcelona,17.0,1990-11-06,Amb antecedents,1 fet,Altres,No violent,1,2008-08-26,2008,Barcelona,Prestacions en benefici de la comunitat,Mesures d'execució,PBC,Menys de 6 mesos,568.0,111,2010-03-17,2010-07-06,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,False,notapplicable,notapplicable,notapplicable,No,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,No,False
2131,Home,Espanyol,Spain,Barcelona,17.0,1992-05-12,Amb antecedents,1 fet,Altres,No violent,1,2010-01-11,2010,Barcelona,Mediació i reparació menors,MRM,Mediació i reparació menors,De 6 mesos a 1 any,91.0,196,2010-04-12,2010-10-25,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,False,notapplicable,notapplicable,notapplicable,No,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,No,False
2132,Home,Espanyol,Spain,Barcelona,17.0,1991-08-02,Amb antecedents,1 fet,Altres,No violent,1,2009-01-31,2009,Barcelona,Assessorament tècnic menors,ATM,Assessorament tècnic menors,Menys de 6 mesos,368.0,2,2010-02-03,2010-02-05,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,False,notapplicable,notapplicable,notapplicable,No,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,No,False
2133,Dona,Espanyol,Spain,Barcelona,15.0,1994-02-15,Amb antecedents,2 fets,Altres,No violent,2,2009-11-24,2009,Barcelona,Assessorament tècnic menors,ATM,Assessorament tècnic menors,Menys de 6 mesos,108.0,27,2010-03-12,2010-04-09,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,False,notapplicable,notapplicable,notapplicable,No,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,No,False
2134,Home,Espanyol,Spain,Lleida,17.0,1987-09-17,Amb antecedents,2 fets,Altres,No violent,2,2004-12-12,2004,Lleida,Realització de tasques socioeducatives,Mesures d'execució,Altres medi obert,Més d'1 any,642.0,1319,2006-09-15,2010-04-26,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,False,notapplicable,notapplicable,notapplicable,No,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,No,False
2136,Dona,Espanyol,Spain,Tarragona,15.0,1992-12-13,Amb antecedents,1 fet,Altres,No violent,1,2008-05-29,2008,Tarragona,Permanència de cap de setmana en domicili,Mesures d'execució,Altres medi obert,Menys de 6 mesos,567.0,20,2009-12-17,2010-01-07,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,False,notapplicable,notapplicable,notapplicable,No,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,No,False
2137,Home,Espanyol,Spain,Barcelona,17.0,1992-11-05,Amb antecedents,1 fet,Altres,No violent,1,2010-03-11,2010,Barcelona,Assessorament tècnic menors,ATM,Assessorament tècnic menors,Menys de 6 mesos,154.0,29,2010-08-12,2010-09-10,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,False,notapplicable,notapplicable,notapplicable,No,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,No,False
2138,Dona,Espanyol,Spain,Barcelona,14.0,1992-08-23,Amb antecedents,1 fet,Altres,No violent,1,2007-06-16,2007,Barcelona,Llibertat vigilada,Mesures d'execució,LV,Menys de 6 mesos,846.0,118,2009-10-09,2010-02-05,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,False,notapplicable,notapplicable,notapplicable,No,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,No,False
2139,Dona,Espanyol,Spain,Lleida,16.0,1992-10-05,Amb antecedents,1 fet,Altres,No violent,1,2008-11-23,2008,Lleida,Llibertat vigilada,Mesures d'execució,LV,Menys de 6 mesos,544.0,148,2010-05-21,2010-10-17,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,False,notapplicable,notapplicable,notapplicable,No,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,No,False
2140,Dona,Espanyol,Spain,unknown,17.0,1990-06-04,Amb antecedents,1 fet,Altres,No violent,1,2007-10-20,2007,Barcelona,Llibertat vigilada,Mesures d'execució,LV,De 6 mesos a 1 any,488.0,360,2009-02-19,2010-02-14,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,False,notapplicable,notapplicable,notapplicable,No,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,No,False
2141,Home,Espanyol,Spain,Tarragona,17.0,1992-04-21,Amb antecedents,1 fet,Altres,No violent,1,2009-11-15,2009,Tarragona,Mediació i reparació menors,MRM,Mediació i reparació menors,Menys de 6 mesos,75.0,74,2010-01-29,2010-04-13,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,False,notapplicable,notapplicable,notapplicable,No,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,No,False
2142,Home,Espanyol,Spain,Barcelona,16.0,1993-07-24,Amb antecedents,1 fet,Altres,No violent,1,2010-01-24,2010,Barcelona,Mediació i reparació menors,MRM,Mediació i reparació menors,De 6 mesos a 1 any,81.0,218,2010-04-15,2010-11-19,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,False,notapplicable,notapplicable,notapplicable,No,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,No,False
2143,Home,Espanyol,Spain,Lleida,17.0,1992-08-23,Amb antecedents,2 fets,Altres,No violent,2,2010-01-13,2010,Lleida,Assessorament tècnic menors,ATM,Assessorament tècnic menors,Menys de 6 mesos,127.0,20,2010-05-20,2010-06-09,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,False,notapplicable,notapplicable,notapplicable,No,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,No,False
2145,Dona,Espanyol,Spain,Barcelona,14.0,1995-10-18,Amb antecedents,2 fets,Altres,No violent,2,2010-07-16,2010,Barcelona,Assessorament tècnic menors,ATM,Assessorament tècnic menors,Menys de 6 mesos,97.0,29,2010-10-21,2010-11-19,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,False,notapplicable,notapplicable,notapplicable,No,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,No,False
2146,Home,Espanyol,Spain,Lleida,17.0,1992-02-20,Amb antecedents,1 fet,Altres,No violent,1,2009-07-11,2009,Lleida,Mediació i reparació menors,MRM,Mediació i reparació menors,Menys de 6 mesos,243.0,144,2010-03-11,2010-08-03,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,False,notapplicable,notapplicable,notapplicable,No,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,No,False
2147,Dona,Espanyol,Spain,Barcelona,16.0,1993-08-11,Amb antecedents,1 fet,Altres,No violent,1,2009-10-30,2009,Barcelona,Mediació i reparació menors,MRM,Mediació i reparació menors,Menys de 6 mesos,76.0,103,2010-01-14,2010-04-28,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,False,notapplicable,notapplicable,notapplicable,No,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,No,False
2148,Dona,Espanyol,Spain,Barcelona,16.0,1993-04-04,Amb antecedents,1 fet,Altres,No violent,1,2010-01-20,2010,Barcelona,Assessorament tècnic menors,ATM,Assessorament tècnic menors,Menys de 6 mesos,63.0,19,2010-03-24,2010-04-12,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,False,notapplicable,notapplicable,notapplicable,No,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,No,False
2150,Home,Espanyol,Spain,Barcelona,15.0,1992-10-14,Amb antecedents,1 fet,Altres,No violent,1,2008-04-11,2008,Barcelona,Llibertat vigilada,Mesures d'execució,LV,Menys de 6 mesos,572.0,90,2009-11-04,2010-02-02,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,False,notapplicable,notapplicable,notapplicable,No,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,No,False
2151,Home,Espanyol,Spain,Barcelona,17.0,1989-11-23,Amb antecedents,1 fet,Altres,No violent,1,2007-06-15,2007,Barcelona,Llibertat vigilada,Mesures d'execució,LV,Més d'1 any,369.0,632,2008-06-18,2010-03-12,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,False,notapplicable,notapplicable,notapplicable,No,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,No,False
2152,Home,Espanyol,Spain,Barcelona,15.0,1994-04-19,Amb antecedents,1 fet,Altres,No violent,1,2010-03-31,2010,Barcelona,Assessorament tècnic menors,ATM,Assessorament tècnic menors,Menys de 6 mesos,30.0,27,2010-04-30,2010-05-27,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,False,notapplicable,notapplicable,notapplicable,No,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,No,False
2153,Home,Espanyol,Spain,Girona,16.0,1993-03-31,Amb antecedents,1 fet,Altres,No violent,1,2009-12-12,2009,Girona,Mediació i reparació menors,MRM,Mediació i reparació menors,Menys de 6 mesos,47.0,89,2010-01-28,2010-04-27,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,False,notapplicable,notapplicable,notapplicable,No,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,No,False
2154,Home,Espanyol,Spain,Barcelona,17.0,1990-11-13,Amb antecedents,3 fets o més,Altres,No violent,4,2008-04-07,2008,Barcelona,Realització de tasques socioeducatives,Mesures d'execució,Altres medi obert,De 6 mesos a 1 any,654.0,265,2010-01-21,2010-10-13,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,False,notapplicable,notapplicable,notapplicable,No,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,No,False
2155,Home,Espanyol,Spain,Barcelona,17.0,1990-08-15,Amb antecedents,2 fets,Altres,No violent,2,2008-08-14,2008,Barcelona,Realització de tasques socioeducatives,Mesures d'execució,Altres medi obert,De 6 mesos a 1 any,529.0,192,2010-01-25,2010-08-05,2011-10-28 00:00:00,21.0,2.0,D'1 a 2 anys,Altres,No violent,False,MPA - Treballs en benefici de la comunitat,TBC,2 o 3 reincidències,Sí,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,No,False
